time_s,body_x_m,o1,o2,support_legs
80.250000,19.928864,-0.702976,-0.588999,3.000000
80.300000,19.935284,-0.819713,-0.283946,3.000000
80.350000,19.935284,-0.807604,0.130382,3.000000
80.400000,19.941081,-0.702207,0.543625,3.000000
80.450000,19.953659,-0.473517,0.775278,3.000000
80.500000,19.973356,-0.115389,0.825957,3.000000
80.550000,19.997318,0.320289,0.774748,3.000000
80.600000,20.016621,0.671247,0.620487,3.000000
80.650000,20.024432,0.813268,0.333508,3.000000
80.700000,20.024432,0.814609,-0.069357,3.000000
80.750000,20.029459,0.723213,-0.494359,3.000000
80.800000,20.041011,0.513183,-0.756351,3.000000
80.850000,20.059812,0.171333,-0.826044,3.000000
80.900000,20.083557,-0.260394,-0.787126,3.000000
80.950000,20.104166,-0.635088,-0.649338,3.000000
81.000000,20.113471,-0.804272,-0.380796,3.000000
81.050000,20.113471,-0.819991,0.009028,3.000000
81.100000,20.117764,-0.741931,0.441615,3.000000
81.150000,20.128305,-0.550276,0.733598,3.000000
81.200000,20.146174,-0.225388,0.824238,3.000000
81.250000,20.169544,0.199522,0.797710,3.000000
81.300000,20.191269,0.594518,0.675594,3.000000
81.350000,20.202154,0.792438,0.425726,3.000000
81.400000,20.203876,0.823740,0.050216,3.000000
81.450000,20.203876,0.758490,-0.385927,3.000000
81.500000,20.213432,0.584749,-0.706746,3.000000
81.550000,20.230336,0.277400,-0.820371,3.000000
81.600000,20.253198,-0.138272,-0.806582,3.000000
81.650000,20.275826,-0.549696,-0.699327,3.000000
81.700000,20.288353,-0.777454,-0.468222,3.000000
81.750000,20.291013,-0.825815,-0.108054,3.000000
81.800000,20.291013,-0.773018,0.327902,3.000000
81.850000,20.299617,-0.616578,0.675583,3.000000
81.900000,20.315530,-0.327248,0.814236,3.000000
81.950000,20.337774,0.077190,0.813798,3.000000
82.000000,20.361079,0.500912,0.720637,3.000000
82.050000,20.375274,0.758998,0.508216,3.000000
82.100000,20.378966,0.826136,0.164228,3.000000
82.150000,20.378966,0.785634,-0.268179,3.000000
82.200000,20.386659,0.645768,-0.639996,3.000000
82.250000,20.401560,0.374834,-0.805584,3.000000
82.300000,20.423097,-0.016747,-0.819388,3.000000
82.350000,20.446848,-0.448588,-0.739643,3.000000
82.400000,20.462698,-0.736755,-0.545643,3.000000
82.450000,20.467528,-0.824582,-0.218535,3.000000
82.500000,20.467528,-0.796444,0.207398,3.000000
82.550000,20.474353,-0.672355,0.599989,3.000000
82.600000,20.488229,-0.420072,0.794133,3.000000
82.650000,20.508986,-0.042656,0.823349,3.000000
82.700000,20.532961,0.393247,0.756473,3.000000
82.750000,20.550407,0.710444,0.580456,3.000000
82.800000,20.556487,0.820992,0.270818,3.000000
82.850000,20.556487,0.805533,-0.146165,3.000000
82.900000,20.562489,0.696408,-0.555700,3.000000
82.950000,20.575333,0.462886,-0.779573,3.000000
83.000000,20.595253,0.100690,-0.825644,3.000000
83.050000,20.619243,-0.335487,-0.771256,3.000000
83.100000,20.638183,-0.679845,-0.612626,3.000000
83.150000,20.645625,-0.815162,-0.320951,3.000000
83.200000,20.645625,-0.812960,0.085033,3.000000
83.250000,20.650847,-0.718024,0.507406,3.000000
83.300000,20.662662,-0.503206,0.761582,3.000000
83.350000,20.681698,-0.157091,0.826197,3.000000
83.400000,20.705515,0.275947,0.784112,3.000000
83.450000,20.725804,0.644830,0.642154,3.000000
83.500000,20.734715,0.806850,0.368833,3.000000
83.550000,20.734715,0.818759,-0.024484,3.000000
83.600000,20.739194,0.737319,-0.455511,3.000000
83.650000,20.749993,0.540967,-0.739843,3.000000
83.700000,20.768106,0.211649,-0.824893,3.000000
83.750000,20.791586,-0.215267,-0.795150,3.000000
83.800000,20.813043,-0.605388,-0.669073,3.000000
83.850000,20.823514,-0.795776,-0.414378,3.000000
83.900000,20.825008,-0.822931,-0.035073,3.000000
83.950000,20.825008,-0.754422,0.400526,3.000000
84.000000,20.834814,-0.576118,0.714070,3.000000
84.050000,20.851970,-0.264200,0.821576,3.000000
84.100000,20.874974,0.154060,0.804456,3.000000
84.150000,20.897391,0.561639,0.693448,3.000000
84.200000,20.909491,0.781634,0.457509,3.000000
84.250000,20.911900,0.825444,0.093300,3.000000
84.300000,20.911900,0.769461,-0.343043,3.000000
84.350000,20.920746,0.608630,-0.684033,3.000000
84.400000,20.936917,0.314616,-0.816047,3.000000
84.450000,20.959330,-0.092886,-0.812095,3.000000
84.500000,20.982482,-0.513840,-0.715372,3.000000
84.550000,20.996246,-0.764104,-0.498153,3.000000
84.600000,20.999663,-0.826227,-0.149924,3.000000
84.650000,20.999663,-0.782560,0.283695,3.000000
84.700000,21.007587,-0.638497,0.649591,3.000000
84.750000,21.022750,-0.362793,0.808069,3.000000
84.800000,21.044477,0.032237,0.818103,3.000000
84.850000,21.068135,0.462382,0.734959,3.000000
84.900000,21.083562,0.742865,0.536247,3.000000
84.950000,21.088088,0.825170,0.204729,3.000000
85.000000,21.088088,0.793826,-0.223127,3.000000
85.050000,21.095133,0.665750,-0.610715,3.000000
85.100000,21.109273,0.408644,-0.797368,3.000000
85.150000,21.130238,0.027468,-0.822486,3.000000
85.200000,21.154176,-0.407764,-0.752337,3.000000
85.250000,21.171218,-0.717626,-0.571737,3.000000
85.300000,21.176966,-0.822123,-0.257547,3.000000
85.350000,21.176966,-0.803352,0.161955,3.000000
85.400000,21.183175,-0.690447,0.567509,3.000000
85.450000,21.196285,-0.452090,0.783640,3.000000
85.500000,21.216426,-0.085882,0.825216,3.000000
85.550000,21.240431,0.350567,0.767635,3.000000
85.600000,21.258998,0.688149,0.604589,3.000000
85.650000,21.266079,0.816892,0.308244,3.000000
85.700000,21.266079,0.811203,-0.100748,3.000000
85.750000,21.271498,0.712681,-0.520214,3.000000
85.800000,21.283577,0.493058,-0.766564,3.000000
85.850000,21.302845,0.142726,-0.826227,3.000000
85.900000,21.326723,-0.291424,-0.780977,3.000000
85.950000,21.346680,-0.654278,-0.634797,3.000000
86.000000,21.355204,-0.809244,-0.356715,3.000000
86.050000,21.355204,-0.817420,0.040007,3.000000
86.100000,21.359871,-0.732562,0.469201,3.000000
86.150000,21.370930,-0.531484,0.745820,3.000000
86.200000,21.389284,-0.197776,0.825414,3.000000
86.250000,21.412865,0.230977,0.792474,3.000000
86.300000,21.434040,0.615971,0.662383,3.000000
86.350000,21.444102,0.798910,0.402869,3.000000
86.400000,21.445372,0.822013,0.019841,3.000000
86.450000,21.445372,0.750217,-0.414958,3.000000
86.500000,21.455432,0.567312,-0.721111,3.000000
86.550000,21.472837,0.250858,-0.822633,3.000000
86.600000,21.495976,-0.169850,-0.802219,3.000000
86.650000,21.518167,-0.573312,-0.687406,3.000000
86.700000,21.529842,-0.785589,-0.446629,3.000000
86.750000,21.532007,-0.824959,-0.078439,3.000000
86.800000,21.532007,-0.765776,0.358059,3.000000
86.850000,21.541097,-0.600505,0.692191,3.000000
86.900000,21.557524,-0.301835,0.817696,3.000000
86.950000,21.580099,0.108618,0.810283,3.000000
87.000000,21.603084,0.526525,0.709951,3.000000
87.050000,21.616418,0.768963,0.487921,3.000000
87.100000,21.619566,0.826196,0.135499,3.000000
87.150000,21.619566,0.779364,-0.299130,3.000000
87.200000,21.627723,0.631053,-0.658891,3.000000
87.250000,21.643148,0.350598,-0.810374,3.000000
87.300000,21.665059,-0.047791,-0.816710,3.000000
87.350000,21.688609,-0.475966,-0.730128,3.000000
87.400000,21.703610,-0.748709,-0.526678,3.000000
87.450000,21.707840,-0.825626,-0.190791,3.000000
87.500000,21.707840,-0.791093,0.238816,3.000000
87.550000,21.715107,-0.658974,0.621154,3.000000
87.600000,21.729512,-0.397056,0.800403,3.000000
87.650000,21.750679,-0.012193,0.821513,3.000000
87.700000,21.774566,0.422109,0.748063,3.000000
87.750000,21.791199,0.724527,0.562843,3.000000
87.800000,21.796621,0.823108,0.244135,3.000000
87.850000,21.796621,0.801060,-0.177743,3.000000
87.900000,21.803042,0.684323,-0.579046,3.000000
87.950000,21.816417,0.441128,-0.787484,3.000000
88.000000,21.836776,0.070970,-0.824673,3.000000
88.050000,21.860783,-0.365518,-0.763885,3.000000
88.100000,21.878968,-0.696160,-0.596377,3.000000
88.150000,21.885695,-0.818461,-0.295389,3.000000
88.200000,21.885695,-0.809337,0.116494,3.000000
88.250000,21.891313,-0.707181,0.532773,3.000000
88.300000,21.903657,-0.482742,0.771302,3.000000
88.350000,21.923155,-0.128242,0.826136,3.000000
88.400000,21.947083,0.306814,0.777720,3.000000
88.450000,21.966697,0.663431,0.627265,3.000000
88.500000,21.974839,0.811460,0.344443,3.000000
88.550000,21.974839,0.815973,-0.055589,3.000000
88.600000,21.979696,0.727657,-0.482676,3.000000
88.650000,21.991016,0.521829,-0.751533,3.000000
88.700000,22.009610,0.183773,-0.825805,3.000000
88.750000,22.033282,-0.246643,-0.789683,3.000000
88.800000,22.054162,-0.626264,-0.655523,3.000000
88.850000,22.063819,-0.801846,-0.391202,3.000000
88.900000,22.064871,-0.820986,-0.004526,3.000000
88.950000,22.064871,-0.745874,0.429214,3.000000
89.000000,22.075186,-0.558331,0.727873,3.000000
89.050000,22.092839,-0.237376,0.823548,3.000000
89.100000,22.116104,0.185634,0.799872,3.000000
89.150000,22.138053,0.584711,0.681199,3.000000
89.200000,22.149307,0.789325,0.435586,3.000000
89.250000,22.151234,0.824360,0.063476,3.000000
89.300000,22.151234,0.761961,-0.372941,3.000000
89.350000,22.160571,0.592205,-0.700057,3.000000
89.400000,22.177252,0.288907,-0.819186,3.000000
89.450000,22.199983,-0.124377,-0.808363,3.000000
89.500000,22.222785,-0.538958,-0.704372,3.000000
89.550000,22.235689,-0.773581,-0.477521,3.000000
89.600000,22.238574,-0.826045,-0.120956,3.000000
89.650000,22.238574,-0.776045,0.314474,3.000000
89.700000,22.246968,-0.623434,0.667896,3.000000
89.750000,22.262653,-0.338249,0.812503,3.000000
89.800000,22.284744,0.063400,0.815209,3.000000
89.850000,22.308170,0.489330,0.725148,3.000000
89.900000,22.322743,0.754293,0.516937,3.000000
89.950000,22.326684,0.825953,0.176723,3.000000
90.000000,22.326684,0.788243,-0.254455,3.000000
90.050000,22.334176,0.652028,-0.631301,3.000000
90.100000,22.348846,0.385309,-0.803241,3.000000
90.150000,22.370211,-0.003161,-0.820431,3.000000
90.200000,22.394033,-0.436272,-0.743649,3.000000
90.250000,22.410251,-0.731149,-0.553774,3.000000
90.300000,22.415355,-0.823953,-0.230584,3.000000
90.350000,22.415355,-0.798655,0.193520,3.000000
90.400000,22.421989,-0.678033,0.590305,3.000000
90.450000,22.435631,-0.430004,0.791112,3.000000
90.500000,22.456203,-0.055957,0.824018,3.000000
90.550000,22.480199,0.380328,0.760003,3.000000
90.600000,22.497995,0.703881,0.587989,3.000000
90.650000,22.504374,0.819874,0.282388,3.000000
90.700000,22.504374,0.807362,-0.132264,3.000000
90.750000,22.510195,0.701523,-0.545079,3.000000
90.800000,22.522805,0.472258,-0.775802,3.000000
90.850000,22.542529,0.113642,-0.825926,3.000000
90.900000,22.566495,-0.322107,-0.774338,3.000000
90.950000,22.585755,-0.672288,-0.619559,3.000000
91.000000,22.593522,-0.813503,-0.332018,3.000000
91.050000,22.593522,-0.814418,0.071224,3.000000
91.100000,22.598572,-0.722602,0.495928,3.000000
91.150000,22.610155,-0.512002,0.756988,3.000000
91.200000,22.628984,-0.169641,0.826069,3.000000
91.250000,22.652739,0.262253,0.786773,3.000000
91.300000,22.673309,0.636265,0.648491,3.000000
91.350000,22.682567,0.804589,0.379377,3.000000
91.400000,22.682567,0.819849,-0.010867,3.000000
91.450000,22.686883,0.741388,-0.443283,3.000000
91.500000,22.697454,0.549175,-0.734357,3.000000
91.550000,22.715352,0.223757,-0.824323,3.000000
91.600000,22.738736,-0.201401,-0.797411,3.000000
91.650000,22.760429,-0.595830,-0.674825,3.000000
91.700000,22.771265,-0.792847,-0.424381,3.000000
91.750000,22.772960,-0.823649,-0.048415,3.000000
91.800000,22.772960,-0.758012,0.387677,3.000000
91.850000,22.782545,-0.583729,0.707634,3.000000
91.900000,22.799479,-0.275834,0.820523,3.000000
91.950000,22.822359,0.140155,0.806334,3.000000
92.000000,22.844963,0.551134,0.698635,3.000000
92.050000,22.857438,0.777964,0.466953,3.000000
92.100000,22.860068,0.825777,0.106300,3.000000
92.150000,22.860068,0.772600,-0.329714,3.000000
92.200000,22.868701,0.615640,-0.676606,3.000000
92.250000,22.884645,0.325750,-0.814461,3.000000
92.300000,22.906909,-0.079059,-0.813601,3.000000
92.350000,22.930197,-0.502467,-0.720017,3.000000
92.400000,22.944340,-0.759620,-0.507025,3.000000
92.450000,22.947999,-0.826153,-0.162528,3.000000
92.500000,22.947999,-0.785274,0.270034,3.000000
92.550000,22.955719,-0.644910,0.641156,3.000000
92.600000,22.970652,-0.373406,0.805890,3.000000
92.650000,22.992212,0.018591,0.819241,3.000000
92.700000,23.015953,0.450244,0.739092,3.000000
92.750000,23.031752,0.737498,0.544532,3.000000
92.800000,23.036546,0.824659,0.216896,3.000000
92.850000,23.036546,0.796138,-0.209275,3.000000
92.900000,23.043397,0.671576,-0.601283,3.000000
92.950000,23.057304,0.418717,-0.794529,3.000000
93.000000,23.078087,0.040849,-0.823252,3.000000
93.050000,23.102058,-0.394987,-0.755987,3.000000
93.100000,23.119456,-0.711315,-0.579425,3.000000
93.150000,23.125496,-0.821135,-0.269243,3.000000
93.200000,23.125496,-0.805278,0.148048,3.000000
93.250000,23.131522,-0.695706,0.557123,3.000000
93.300000,23.144398,-0.461607,0.780069,3.000000
93.350000,23.164345,-0.098930,0.825599,3.000000
93.400000,23.188337,0.337292,0.770831,3.000000
93.450000,23.207233,0.680850,0.611677,3.000000
93.500000,23.214632,0.815377,0.319443,3.000000
93.550000,23.214632,0.812756,-0.086905,3.000000
93.600000,23.219877,0.717395,-0.508946,3.000000
93.650000,23.231723,0.502004,-0.762189,3.000000
93.700000,23.250787,0.155384,-0.826207,3.000000
93.750000,23.274612,-0.277797,-0.783745,3.000000
93.800000,23.294862,-0.645972,-0.641286,3.000000
93.850000,23.303726,-0.807145,-0.367396,3.000000
93.900000,23.303726,-0.818605,0.026332,3.000000
93.950000,23.308228,-0.736760,0.457154,3.000000
94.000000,23.319058,-0.539845,0.740570,3.000000
94.050000,23.337200,-0.210002,0.824962,3.000000
94.100000,23.360692,0.217142,0.794837,3.000000
94.150000,23.382116,0.606665,0.668284,3.000000
94.200000,23.392538,0.796160,0.413014,3.000000
94.250000,23.394005,0.822828,0.033261,3.000000
94.300000,23.394005,0.753928,-0.402256,3.000000
94.350000,23.403842,0.575077,-0.714925,3.000000
94.400000,23.421027,0.262617,-0.821709,3.000000
94.450000,23.444048,-0.155943,-0.804195,3.000000
94.500000,23.466439,-0.563045,-0.692736,3.000000
94.550000,23.478488,-0.782118,-0.456220,3.000000
94.600000,23.480868,-0.825392,-0.091533,3.000000
94.650000,23.480868,-0.769029,0.344840,3.000000
94.700000,23.489742,-0.607670,0.685022,3.000000
94.750000,23.505944,-0.313100,0.816252,3.000000
94.800000,23.528376,0.094760,0.811885,3.000000
94.850000,23.551509,0.515366,0.714733,3.000000
94.900000,23.565223,0.764696,0.496942,3.000000
94.950000,23.568607,0.826230,0.148210,3.000000
95.000000,23.568607,0.782185,-0.285541,3.000000
95.050000,23.576558,0.637619,-0.650716,3.000000
95.100000,23.591753,0.361347,-0.808354,3.000000
95.150000,23.613502,-0.034089,-0.817943,3.000000
95.200000,23.637148,-0.464013,-0.734391,3.000000
95.250000,23.652524,-0.743576,-0.535115,3.000000
95.300000,23.657015,-0.825231,-0.203074,3.000000
95.350000,23.657015,-0.793507,0.225000,3.000000
95.400000,23.664085,-0.664951,0.611975,3.000000
95.450000,23.678258,-0.407270,0.797740,3.000000
95.500000,23.699247,-0.025651,0.822376,3.000000
95.550000,23.723179,0.409483,0.751835,3.000000
95.600000,23.740173,0.718464,0.570686,3.000000
95.650000,23.745881,0.822248,0.255955,3.000000
95.700000,23.745881,0.803084,-0.163838,3.000000
95.750000,23.752116,0.689725,-0.568899,3.000000
95.800000,23.765257,0.450791,-0.784110,3.000000
95.850000,23.785425,0.084109,-0.825157,3.000000
95.900000,23.809431,-0.352357,-0.767195,3.000000
95.950000,23.827953,-0.689119,-0.603619,3.000000
96.000000,23.834991,-0.817087,-0.306719,3.000000
96.050000,23.834991,-0.810986,0.102624,3.000000
96.100000,23.840433,-0.712033,0.521725,3.000000
96.150000,23.852544,-0.491837,0.767141,3.000000
96.200000,23.871840,-0.141005,0.826222,3.000000
96.250000,23.895724,0.293264,0.780595,3.000000
96.300000,23.915641,0.655385,0.633908,3.000000
96.350000,23.924118,0.809518,0.355259,3.000000
96.400000,23.924118,0.817253,-0.041862,3.000000
96.450000,23.928808,0.731985,-0.470819,3.000000
96.500000,23.939899,0.530342,-0.746515,3.000000
96.550000,23.958281,0.196113,-0.825468,3.000000
96.600000,23.981874,-0.232848,-0.792147,3.000000
96.650000,24.003014,-0.617213,-0.661574,3.000000
96.700000,24.013027,-0.799270,-0.401486,3.000000
96.750000,24.014272,-0.821896,-0.018019,3.000000
96.800000,24.014272,-0.749707,0.416668,3.000000
96.850000,24.024362,-0.566250,0.721932,3.000000
96.900000,24.041796,-0.249258,0.822750,3.000000
96.950000,24.064951,0.171733,0.801945,3.000000
97.000000,24.087113,0.574686,0.686674,3.000000
97.050000,24.098738,0.786046,0.445321,3.000000
97.100000,24.100875,0.824893,0.076660,3.000000
97.150000,24.100875,0.765328,-0.359841,3.000000
97.200000,24.109994,0.599525,-0.693144,3.000000
97.250000,24.126451,0.300301,-0.817882,3.000000
97.300000,24.149045,-0.110496,-0.810060,3.000000
97.350000,24.172009,-0.528021,-0.709294,3.000000
97.400000,24.185292,-0.769526,-0.486690,3.000000
97.450000,24.188408,-0.826184,-0.133771,3.000000
97.500000,24.188408,-0.778975,0.300965,3.000000
97.550000,24.196593,-0.630153,0.659981,3.000000
97.600000,24.212049,-0.349133,0.810637,3.000000
97.650000,24.233982,0.049649,0.816537,3.000000
97.700000,24.257518,0.477571,0.729542,3.000000
97.750000,24.272468,0.749389,0.525525,3.000000
97.800000,24.276663,0.825672,0.189120,3.000000
97.850000,24.276663,0.790759,-0.240684,3.000000
97.900000,24.283957,0.658155,-0.622379,3.000000
97.950000,24.298394,0.395663,-0.800751,3.000000
98.000000,24.319585,0.010366,-0.821390,3.000000
98.050000,24.343465,-0.423808,-0.747544,3.000000
98.100000,24.360048,-0.725331,-0.561771,3.000000
98.150000,24.365432,-0.823216,-0.242526,3.000000
98.200000,24.365432,-0.800779,0.179625,3.000000
98.250000,24.371878,-0.683581,0.580403,3.000000
98.300000,24.385285,-0.439810,0.787928,3.000000
98.350000,24.405670,-0.069185,0.824601,3.000000
98.400000,24.429676,0.367291,0.763429,3.000000
98.450000,24.447815,0.697096,0.595386,3.000000
98.500000,24.454500,0.818637,0.293847,3.000000
98.550000,24.454500,0.809107,-0.118374,3.000000
98.600000,24.460143,0.706515,-0.534254,3.000000
98.650000,24.472518,0.481501,-0.771851,3.000000
98.700000,24.492043,0.126507,-0.826117,3.000000
98.750000,24.515976,-0.308643,-0.777323,3.000000
98.800000,24.535548,-0.664502,-0.626355,3.000000
98.850000,24.543645,-0.811713,-0.342969,3.000000
98.900000,24.543645,-0.815793,0.057451,3.000000
98.950000,24.548525,-0.727062,0.484268,3.000000
99.000000,24.559877,-0.520666,0.752197,3.000000
99.050000,24.578498,-0.182094,0.825843,3.000000
99.100000,24.602182,0.248507,0.789342,3.000000
99.150000,24.623025,0.627472,0.654693,3.000000
99.200000,24.632634,0.802183,0.389800,3.000000
99.250000,24.633661,0.820856,0.002694,3.000000
99.300000,24.633661,0.745346,-0.430902,3.000000
99.350000,24.644006,0.557248,-0.728660,3.000000
99.400000,24.661688,0.235759,-0.823648,3.000000
99.450000,24.684968,-0.187515,-0.799584,3.000000
99.500000,24.706888,-0.586051,-0.680447,3.000000
99.550000,24.718091,-0.789756,-0.434259,3.000000
99.600000,24.719990,-0.824281,-0.061685,3.000000
99.650000,24.719990,-0.761497,0.374706,3.000000
99.700000,24.729356,-0.591204,0.700976,3.000000
99.750000,24.746068,-0.287356,0.819354,3.000000
99.800000,24.768817,0.126257,0.808127,3.000000
99.850000,24.791596,0.540424,0.703696,3.000000
99.900000,24.804449,0.774116,0.476270,3.000000
99.950000,24.807304,0.826019,0.119214,3.000000
100.000000,24.807304,0.775640,-0.316297,3.000000
100.050000,24.815726,0.622514,-0.668950,3.000000
100.100000,24.831442,0.336767,-0.812745,3.000000
100.150000,24.853553,-0.065265,-0.815023,3.000000
100.200000,24.876964,-0.490909,-0.724544,3.000000
100.250000,24.891486,-0.754941,-0.515764,3.000000
100.300000,24.895393,-0.825983,-0.175037,3.000000
100.350000,24.895393,-0.787895,0.256316,3.000000
100.400000,24.902912,-0.651189,0.632492,3.000000
100.450000,24.917613,-0.383898,0.803567,3.000000
100.500000,24.939002,0.004997,0.820295,3.000000
100.550000,24.962814,0.437949,0.743113,3.000000
100.600000,24.978983,0.731921,0.552681,3.000000
100.650000,24.984050,0.824044,0.228959,3.000000
100.700000,24.984050,0.798361,-0.195400,3.000000
100.750000,24.990709,0.677272,-0.591629,3.000000
100.800000,25.004383,0.428666,-0.791531,3.000000
100.850000,25.024981,0.054161,-0.823933,3.000000
100.900000,25.048974,-0.382084,-0.759531,3.000000
100.950000,25.066722,-0.704783,-0.586977,3.000000
101.000000,25.073061,-0.820032,-0.280828,3.000000
101.050000,25.073061,-0.807120,0.134146,3.000000
101.100000,25.078907,-0.700838,0.546529,3.000000
101.150000,25.091548,-0.470997,0.776323,3.000000
101.200000,25.111299,-0.111893,0.825893,3.000000
101.250000,25.135269,0.323924,0.773927,3.000000
101.300000,25.154486,0.673325,0.618628,3.000000
101.350000,25.162208,0.813735,0.330527,3.000000
101.400000,25.162208,0.814226,-0.073092,3.000000
101.450000,25.167281,0.721989,-0.497492,3.000000
101.500000,25.178896,0.510819,-0.757621,3.000000
101.550000,25.197754,0.167948,-0.826092,3.000000
101.600000,25.221517,-0.264110,-0.786418,3.000000
101.650000,25.242050,-0.637438,-0.647641,3.000000
101.700000,25.251260,-0.804904,-0.377956,3.000000
101.750000,25.251260,-0.819707,0.012708,3.000000
101.800000,25.255598,-0.740844,0.444947,3.000000
101.850000,25.266200,-0.548071,0.735113,3.000000
101.900000,25.284127,-0.222124,0.824406,3.000000
101.950000,25.307525,0.203280,0.797110,3.000000
102.000000,25.329187,0.597137,0.674054,3.000000
102.050000,25.339973,0.793253,0.423034,3.000000
102.100000,25.341640,0.823557,0.046613,3.000000
102.150000,25.341640,0.757532,-0.389424,3.000000
102.200000,25.351255,0.582706,-0.708518,3.000000
102.250000,25.368220,0.274265,-0.820672,3.000000
102.300000,25.391116,-0.142037,-0.806085,3.000000
102.350000,25.413695,-0.552568,-0.697940,3.000000
102.400000,25.426120,-0.778472,-0.465682,3.000000
102.450000,25.428720,-0.825737,-0.104545,3.000000
102.500000,25.428720,-0.772181,0.331524,3.000000
102.550000,25.437381,-0.614699,0.677625,3.000000
102.600000,25.453356,-0.324249,0.814683,3.000000
102.650000,25.475641,0.080930,0.813402,3.000000
102.700000,25.498911,0.504017,0.719395,3.000000
102.750000,25.513003,0.760238,0.505831,3.000000
102.800000,25.516629,0.826169,0.160827,3.000000
102.850000,25.516629,0.784912,-0.271887,3.000000
102.900000,25.524376,0.644050,-0.642311,3.000000
102.950000,25.539340,0.371976,-0.806194,3.000000
103.000000,25.560923,-0.020436,-0.819092,3.000000
103.050000,25.584653,-0.451897,-0.738539,3.000000
103.100000,25.600402,-0.738236,-0.543418,3.000000
103.150000,25.605159,-0.824735,-0.215255,3.000000
103.200000,25.605159,-0.795830,0.211153,3.000000
103.250000,25.612036,-0.670795,0.602573,3.000000
103.300000,25.625975,-0.417361,0.794923,3.000000
103.350000,25.646783,-0.039041,0.823153,3.000000
103.400000,25.670750,0.396724,0.755499,3.000000
103.450000,25.688100,0.712182,0.578392,3.000000
103.500000,25.694100,0.821275,0.267666,3.000000
103.550000,25.694100,0.805023,-0.149931,3.000000
103.600000,25.700151,0.695001,-0.558541,3.000000
103.650000,25.713059,0.460326,-0.780563,3.000000
103.700000,25.733032,0.097168,-0.825552,3.000000
103.750000,25.757027,-0.339095,-0.770404,3.000000
103.800000,25.775878,-0.681852,-0.610725,3.000000
103.850000,25.783234,-0.815590,-0.317934,3.000000
103.900000,25.783234,-0.812551,0.088778,3.000000
103.950000,25.788502,-0.716763,0.510483,3.000000
104.000000,25.800380,-0.500801,0.762792,3.000000
104.050000,25.819472,-0.153676,0.826215,3.000000
104.100000,25.843305,0.279645,0.783375,3.000000
104.150000,25.863515,0.647110,0.640415,3.000000
104.200000,25.872333,0.807437,0.365956,3.000000
104.250000,25.872333,0.818450,-0.028180,3.000000
104.300000,25.876857,0.736198,-0.458795,3.000000
104.350000,25.887718,0.538721,-0.741293,3.000000
104.400000,25.905889,0.208352,-0.825029,3.000000
104.450000,25.929394,-0.219017,-0.794522,3.000000
104.500000,25.950785,-0.607938,-0.667493,3.000000
104.550000,25.961158,-0.796542,-0.411647,3.000000
104.600000,25.962598,-0.822722,-0.031448,3.000000
104.650000,25.962598,-0.753432,0.403984,3.000000
104.700000,25.972465,-0.574034,0.715775,3.000000
104.750000,25.989680,-0.261031,0.821841,3.000000
104.800000,26.012717,0.157826,0.803933,3.000000
104.850000,26.035081,0.564447,0.692022,3.000000
104.900000,26.047079,0.782598,0.454929,3.000000
104.950000,26.049430,0.825339,0.089765,3.000000
105.000000,26.049430,0.768594,-0.346636,3.000000
105.050000,26.058334,0.606708,-0.686006,3.000000
105.100000,26.074566,0.311581,-0.816455,3.000000
105.150000,26.097018,-0.096635,-0.811673,3.000000
105.200000,26.120132,-0.516888,-0.714093,3.000000
105.250000,26.133793,-0.765285,-0.495728,3.000000
105.300000,26.137145,-0.826231,-0.146494,3.000000
105.350000,26.137145,-0.781809,0.287385,3.000000
105.400000,26.145124,-0.636738,0.651836,3.000000
105.450000,26.160351,-0.359898,0.808635,3.000000
105.500000,26.182122,0.035941,0.817781,3.000000
105.550000,26.205755,0.465641,0.733820,3.000000
105.600000,26.221080,0.744283,0.533980,3.000000
105.650000,26.225536,0.825291,0.201417,3.000000
105.700000,26.225536,0.793185,-0.226873,3.000000
105.750000,26.232633,0.664149,-0.613231,3.000000
105.800000,26.246837,0.405894,-0.798110,3.000000
105.850000,26.267850,0.023832,-0.822264,3.000000
105.900000,26.291777,-0.411201,-0.751330,3.000000
105.950000,26.308722,-0.719297,-0.569632,3.000000
106.000000,26.314391,-0.822371,-0.254361,3.000000
106.050000,26.314391,-0.802815,0.165721,3.000000
106.100000,26.320651,-0.689001,0.570286,3.000000
106.150000,26.333824,-0.449490,0.784576,3.000000
106.200000,26.354018,-0.082335,0.825097,3.000000
106.250000,26.378024,0.354145,0.766753,3.000000
106.300000,26.396501,0.690086,0.602647,3.000000
106.350000,26.403497,0.817280,0.305191,3.000000
106.400000,26.403497,0.810768,-0.104501,3.000000
106.450000,26.408963,0.711383,-0.523232,3.000000
106.500000,26.421105,0.490613,-0.767716,3.000000
106.550000,26.440428,0.139282,-0.826216,3.000000
106.600000,26.464320,-0.295103,-0.780211,3.000000
106.650000,26.484196,-0.656488,-0.633016,3.000000
106.700000,26.492627,-0.809789,-0.353802,3.000000
106.750000,26.492627,-0.817085,0.043718,3.000000
106.800000,26.497340,-0.731406,0.472435,3.000000
106.850000,26.508461,-0.529197,0.747207,3.000000
106.900000,26.526872,-0.194448,0.825519,3.000000
106.950000,26.550476,0.234718,0.791819,3.000000
107.000000,26.571582,0.618452,0.660763,3.000000
107.050000,26.581546,0.799628,0.400101,3.000000
